run_tag,rebalance_freq,date,relative_wealth
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-01,0.9398933294445413
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-04,0.9572048132194799
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-05,0.9514465833231581
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-06,0.956514576044465
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-07,0.9500790391184843
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-08,0.9424503813859761
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-11,0.9488952072200789
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-12,0.9519583280877135
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-13,0.9646731344609981
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-14,0.960541187738425
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-15,0.9542571771570094
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-18,0.9581456801454544
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-19,0.9542500403395545
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-20,0.9496060699486573
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-21,0.948412105847478
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-22,0.9511037043683785
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-25,0.9553853150206221
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-26,0.9493726198240402
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-27,0.9625954166383823
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-28,0.9545016014133879
xgb_node2vec_corr_rolling_cv_y2021,1,2021-10-29,0.9530929473902195
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-01,0.9582113743892275
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-02,0.958378450458469
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-03,0.9569153417527978
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-04,0.9595278788742385
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-05,0.9557131896985794
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-08,0.9539894115628768
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-09,0.9515249235713419
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-10,0.9584303184720467
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-11,0.9645173497769352
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-12,0.96112236236732
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-15,0.9612016921563032
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-16,0.9582128929523873
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-17,0.9667339811008029
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-18,0.9628649260057952
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-19,0.967049837715894
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-22,0.9684591836096147
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-23,0.9675865502611543
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-24,0.9426460152045426
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-26,0.9727791496409739
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-29,0.9538667473158214
xgb_node2vec_corr_rolling_cv_y2021,1,2021-11-30,0.9598535516709757
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-01,0.9814959634268013
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-02,0.9706671988558692
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-03,0.9896615249998861
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-06,0.9957480181186921
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-07,0.978939957373759
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-08,0.9774001338361084
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-09,0.9930821623927097
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-10,0.978116207199403
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-13,0.9816843042461791
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-14,0.9935105178114566
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-15,0.9837865329314754
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-16,0.9712633286292176
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-17,0.9761029691071992
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-20,1.0040388929038222
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-21,0.9986715286598613
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-22,0.9973592053718101
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-23,1.004632343646967
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-27,0.996027421598548
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-28,0.9963941032399606
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-29,0.9957147551275303
xgb_node2vec_corr_rolling_cv_y2021,1,2021-12-30,0.9940911675426491
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-04,1.010157861270322
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-05,0.9971391707114674
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-06,0.997031232461533
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-07,0.987501479722317
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-08,0.9849985161579101
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-11,0.9927985141426531
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-12,0.9894145802641874
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-13,0.9928215875210397
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-14,0.9910981550018567
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-15,1.008377026632575
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-19,1.0169217404864082
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-20,1.0015731319978158
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-21,0.9950677865670787
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-22,0.9985219942618374
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-25,0.9942466243699603
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-26,0.965078065080769
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-27,1.0042530791871511
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-28,0.9761249117146038
gat_corr_sector_granger_rolling_cv_y2021,1,2021-01-29,1.002266876532111
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-01,1.0075081358401186
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-02,0.99383833693468
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-03,0.9961373463749379
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-04,0.9923985952505346
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-05,0.9965494168922578
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-08,0.9878044564872556
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-09,0.993042413815943
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-10,0.9874546219011446
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-11,0.9925126845146642
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-12,0.9932504359128812
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-16,0.9942577384970078
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-17,0.9855236228102616
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-18,0.9860603155557223
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-19,0.9910317421360842
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-22,0.9932377542158201
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-23,0.9982634334024448
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-24,0.9704731367662811
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-25,0.9854932498141734
gat_corr_sector_granger_rolling_cv_y2021,1,2021-02-26,1.01907020260125
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-01,0.9964891142655682
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-02,0.9976717471690058
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-03,0.9967081230898631
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-04,1.0169878414631885
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-05,1.002056601837901
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-08,1.0217506143683044
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-09,1.0238980887266502
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-10,1.0186609214744375
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-11,1.0186436562112424
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-12,1.0184437123662988
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-15,1.0127355438451389
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-16,1.0166550784189186
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-17,1.0054891053010062
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-18,1.0102758799620912
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-19,1.0190791430595452
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-22,1.013893141479946
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-23,1.0189842351951803
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-24,1.0263239450269552
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-25,1.0365130161934795
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-26,1.0244528919093332
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-29,1.0230280367212568
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-30,1.0276665898051285
gat_corr_sector_granger_rolling_cv_y2021,1,2021-03-31,1.0411640036697376
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-01,1.0439230788176597
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-05,1.0336774084004434
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-06,1.037380996928594
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-07,1.0341055555513083
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-08,1.0403645619021655
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-09,1.0341842883776744
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-12,1.029843169149665
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-13,1.0311111768010774
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-14,1.03725774387548
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-15,1.0301132530403994
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-16,1.0203496290032472
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-19,1.0209470011505015
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-20,1.0336743163117295
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-21,1.0175816383719742
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-22,1.0372736902365043
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-23,1.027162180009743
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-26,1.0322798339780055
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-27,1.0322482155848873
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-28,1.039874086734836
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-29,1.0178566783210476
gat_corr_sector_granger_rolling_cv_y2021,1,2021-04-30,1.0302201615112838
gat_corr_sector_granger_rolling_cv_y2021,1,2021-05-03,1.0190757962360886
gat_corr_sector_granger_rolling_cv_y2021,1,2021-05-04,1.0268225093723056
gat_corr_sector_granger_rolling_cv_y2021,1,2021-05-05,1.0332228002831303
gat_corr_sector_granger_rolling_cv_y2021,1,2021-05-06,1.031182708232575
gat_corr_sector_granger_rolling_cv_y2021,1,2021-05-07,1.0222735436837973
gat_corr_sector_granger_rolling_cv_y2021,1,2021-05-10,1.0158435313892584
gat_corr_sector_granger_rolling_cv_y2021,1,2021-05-11,1.0065305173563601
gat_corr_sector_granger_rolling_cv_y2021,1,2021-05-12,1.0337535335081516
