run_tag,model_name,edge_type,rebalance_freq,rebalance_label,cost_bps,cost_label,strategy_label,portfolio_final_value,portfolio_annualized_return,portfolio_sharpe_annualized,portfolio_max_drawdown,portfolio_turnover,n_points,turnover_definition,cost_formula
xgb_raw_rolling_cv_y2022,xgb_raw,none,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),0.8817593476666251,-0.12216035077422471,-0.4799491708772959,-0.20209895251215348,0.1476,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2022,xgb_raw,none,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),0.8656566089305291,-0.13788554855978763,-0.5664937615850428,-0.2120773895551381,0.1476,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2022,xgb_raw,none,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),0.849841934747976,-0.153334870565758,-0.6530762497346723,-0.22268344872517354,0.1476,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2024,gat,corr+sector+granger,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),1.2958083468314918,0.3040300426749223,2.3044668088118327,-0.057204509426183936,0.03880000000000001,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2024,gat,corr+sector+granger,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),1.289529325907715,0.29831787190044223,2.260435112767681,-0.057490381915345834,0.03880000000000001,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2024,gat,corr+sector+granger,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),1.2832781188316587,0.29262839943252805,2.21616394325217,-0.0577762544045084,0.03880000000000001,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2021,xgb_raw,none,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),1.272426236896235,0.262501842134375,2.1428389902176583,-0.06269220915652163,0.038645418326693236,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2021,xgb_raw,none,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),1.2662923244454105,0.25701709458194966,2.102950173492785,-0.06306576393027097,0.038645418326693236,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2021,xgb_raw,none,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),1.2601854565710597,0.2515539661501762,2.0626868737250903,-0.0634393187040202,0.038645418326693236,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2021,gat,corr+sector+granger,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),1.2611699893216628,0.24959241769829044,2.049014008268747,-0.06497594962928288,0.03864541832669323,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2021,gat,corr+sector+granger,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),1.2550903796698716,0.24416295686786138,2.0093953276484156,-0.06497594962928344,0.03864541832669323,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2021,gat,corr+sector+granger,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),1.2490376005991548,0.23875492572205292,1.9694239875575987,-0.06497594962928277,0.03864541832669323,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2024,xgb_node2vec,node2vec_correlation,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),1.2391692740431932,0.251837950439572,2.0107288875471268,-0.06611323721635998,0.036800000000000006,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2024,xgb_node2vec,node2vec_correlation,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),1.2334698417621317,0.2466679076958187,1.9665753412687776,-0.0663932183201501,0.036800000000000006,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2024,xgb_node2vec,node2vec_correlation,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),1.2277943842595056,0.24151725319012773,1.9222496713033,-0.06667319942394057,0.036800000000000006,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2021,xgb_node2vec,node2vec_correlation,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),1.2422163976941785,0.2342274918658016,1.9772220887549181,-0.06810188883444201,0.03346613545816733,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2021,xgb_node2vec,node2vec_correlation,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),1.2370282927916318,0.22966505850406138,1.9417473855021705,-0.06810188883444224,0.03346613545816733,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2021,xgb_node2vec,node2vec_correlation,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),1.231860002799141,0.22511794358074466,1.9059954299359394,-0.06810188883444201,0.03346613545816733,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2024,xgb_raw,none,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),1.2073507712141922,0.21788968505585316,1.7658396358026274,-0.07390674914765416,0.036,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2024,xgb_raw,none,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),1.2019072747668043,0.21297055268638632,1.7219161906849711,-0.07413834210605752,0.036,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2024,xgb_raw,none,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),1.1964861954448456,0.20806943478831474,1.6779257094620545,-0.07436993506446066,0.036,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2023,gat,corr+sector+granger,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),1.179343160171828,0.17721121416114372,1.5014103816732052,-0.09568712718723982,0.037349397590361454,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2023,gat,corr+sector+granger,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),1.1738769259615514,0.17228025570018102,1.460876364087262,-0.09668066801811193,0.037349397590361454,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2023,gat,corr+sector+granger,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),1.168433820020928,0.1673680126915693,1.420139077728913,-0.09767349192801622,0.037349397590361454,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2023,xgb_raw,none,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),1.171387883029661,0.17065575473468653,1.4471572115657532,-0.1058021851017874,0.034538152610441776,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2023,xgb_raw,none,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),1.1663609416956113,0.16616018860490667,1.4090451392525554,-0.10669559398928419,0.034538152610441776,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2023,xgb_raw,none,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),1.1613536404255331,0.16168022255493986,1.370785685191618,-0.10758841417978648,0.034538152610441776,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2023,xgb_node2vec,node2vec_correlation,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),1.1556853248759293,0.14926543701989115,1.2464473225640127,-0.1256877810220538,0.03413654618473896,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2023,xgb_node2vec,node2vec_correlation,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),1.1507901026901666,0.14491406358959136,1.2118943186599105,-0.1263853761404471,0.03413654618473896,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2023,xgb_node2vec,node2vec_correlation,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),1.1459137769704626,0.14057759806757408,1.1772074517190725,-0.12708260128082116,0.03413654618473896,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2020,gat,corr+sector+granger,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),1.3041397052260377,0.31418611531035134,0.9600179970904062,-0.3080954249913268,0.030952380952380957,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2020,gat,corr+sector+granger,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),1.2990569726574546,0.3097241348110831,0.9483022424339352,-0.3083458228715551,0.030952380952380957,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2020,gat,corr+sector+granger,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),1.293992295397639,0.30527586617346425,0.9365775877829339,-0.30859622075178295,0.030952380952380957,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2020,xgb_node2vec,node2vec_correlation,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),1.206207698639411,0.21460574157953993,0.7715215394019285,-0.28358699494428663,0.03730158730158731,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2020,xgb_node2vec,node2vec_correlation,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),1.2005514852754462,0.20951911777346366,0.7559475682367708,-0.2838086717013213,0.03730158730158731,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2020,xgb_node2vec,node2vec_correlation,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),1.1949195434007802,0.20445183187721971,0.7403603188913874,-0.28403034845835595,0.03730158730158731,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2020,xgb_raw,none,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),1.1637576014576236,0.17033692465614414,0.6552124532253762,-0.28840990276375955,0.03214285714285715,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2020,xgb_raw,none,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),1.1590529917495518,0.16619210995620293,0.6417034665050793,-0.28866699242931704,0.03214285714285715,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2020,xgb_raw,none,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),1.1543657323338157,0.16206058875994622,0.6281858216683225,-0.28892408209487397,0.03214285714285715,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2022,xgb_raw,none,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),0.8917926414665237,-0.11209129203229773,-0.43208256764343544,-0.1670557846919084,0.03960000000000001,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2022,xgb_raw,none,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),0.8873555448053357,-0.11610035460494184,-0.4550205231764275,-0.16969726557968778,0.03960000000000001,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_rolling_cv_y2022,xgb_raw,none,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),0.8829386401991616,-0.12009298830267623,-0.47790245907101553,-0.17233143731444767,0.03960000000000001,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2022,xgb_node2vec,node2vec_correlation,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),0.8753974516531541,-0.12774302952722227,-0.49304538247535534,-0.21186439337305607,0.03560000000000001,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2022,xgb_node2vec,node2vec_correlation,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),0.8714768530417335,-0.13124398979049978,-0.5128609543056034,-0.21409096677259365,0.03560000000000001,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_rolling_cv_y2022,xgb_node2vec,node2vec_correlation,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),0.8675722999597248,-0.1347322026611536,-0.5326302719204088,-0.21631206827185212,0.03560000000000001,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2022,gat,corr+sector+granger,21,reb=21,0,gross (0 bps),Top K long-only (equal weight within Top K),0.8624542007308917,-0.14516299447498293,-0.5728458038629617,-0.2412254684664693,0.0352,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2022,gat,corr+sector+granger,21,reb=21,5,net (5 bps),Top K long-only (equal weight within Top K),0.8586373725317985,-0.1485504403444189,-0.5927217954448475,-0.24348299942755547,0.0352,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_rolling_cv_y2022,gat,corr+sector+granger,21,reb=21,10,net (10 bps),Top K long-only (equal weight within Top K),0.8548359790675992,-0.15192570900100744,-0.6125504423685615,-0.24573468047479297,0.0352,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
