source_ledger,run_tag,experiment_id,timestamp,model_family,model_name,edge_type,directed,graph_window,lookback_window,target_type,target_horizon,split_train_end,split_val_start,split_test_start,rebalance_freq,baseline_version,prediction_rows,prediction_unique_pairs,prediction_rmse,prediction_mae,prediction_rank_ic,portfolio_final_value,portfolio_cumulative_return,portfolio_annualized_return,portfolio_annualized_volatility,portfolio_sharpe_annualized,portfolio_sortino_annualized,portfolio_max_drawdown,portfolio_turnover,runtime_train_seconds,runtime_inference_seconds,out_dir,run_key,config_hash
results/results.jsonl,gat_corr_sector_granger,gat_corr_sector_granger_1771284722_reb1,2026-02-16 23:32:02,gnn,gat,corr+sector+granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.020005748295736002,0.013189475761456002,0.0020926991586760002,1.535370004866508,0.551327192219093,0.09209934879991401,0.21996555246401503,,,-0.33458803567433004,0.559554140127388,375.8171980381012,21.075637817382812,experiments/gat_corr_sector_granger,,
results/results.jsonl,gat_corr_sector_granger,gat_corr_sector_granger_1771284723_reb5,2026-02-16 23:32:03,gnn,gat,corr+sector+granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.020005748295736002,0.013189475761456002,0.0020926991586760002,1.794904057921927,0.8135585973758651,0.12686266017386802,0.220666262391149,,,-0.33321631482497005,0.14331210191082802,375.8171980381012,21.075637817382812,experiments/gat_corr_sector_granger,,
results/results.jsonl,tgcn_static_corr_only,tgcn_static_corr_only_1771285862_reb1,2026-02-16 23:51:02,gnn,tgcn_static,corr,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.019965907452344,0.013132280305549,0.009905304465764,1.5960490314665992,0.6091123235283931,0.100142280793426,0.212333560776009,,,-0.289306420868491,0.560429936305732,1077.1287219524384,21.38564896583557,experiments/tgcn_static_corr_only,,
results/results.jsonl,tgcn_static_corr_only,tgcn_static_corr_only_1771285862_reb5,2026-02-16 23:51:02,gnn,tgcn_static,corr,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.019965907452344,0.013132280305549,0.009905304465764,1.881872101518588,0.8972747892809371,0.137111888749635,0.22031527195750303,,,-0.334798491316577,0.12842356687898002,1077.1287219524384,21.38564896583557,experiments/tgcn_static_corr_only,,
results/results.jsonl,tgat_static_corr_only,tgat_static_corr_only_1771286910_reb1,2026-02-17 00:08:30,gnn,tgat_static,corr,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.019920800778952003,0.013134978536789,0.010112771971143,1.69796229090714,0.7078101606848101,0.11336091029073601,0.20808724429612202,,,-0.30300840703206805,0.609474522292993,986.1724600791931,21.530554056167603,experiments/tgat_static_corr_only,,
results/results.jsonl,tgat_static_corr_only,tgat_static_corr_only_1771286910_reb5,2026-02-17 00:08:30,gnn,tgat_static,corr,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.019920800778952003,0.013134978536789,0.010112771971143,1.904157487461829,0.915201251550772,0.139259445007082,0.214268631446124,,,-0.35462193724391305,0.142515923566878,986.1724600791931,21.530554056167603,experiments/tgat_static_corr_only,,
results/results.jsonl,xgb_raw,xgb_raw_1771422490_reb1,2026-02-18 13:48:10,xgboost,xgb_raw,none,False,,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.019947379740142,0.013107034237569001,0.008801086458617,1.503081825414194,0.509559545848257,0.086135395987986,0.202698861092434,0.504663737480047,0.6306350451168601,-0.31174350295177905,0.582722929936305,0.622444868087768,0.019186973571777,experiments/xgb_raw,,
results/results.jsonl,xgb_raw,xgb_raw_1771422491_reb5,2026-02-18 13:48:11,xgboost,xgb_raw,none,False,,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.019947379740142,0.013107034237569001,0.008801086458617,1.833378628074269,0.841279804179022,0.13029764839830302,0.206133527933018,0.6935574558215141,0.8224140648386361,-0.33124778924294,0.13925159235668702,0.622444868087768,0.019186973571777,experiments/xgb_raw,,
results/results_retune.jsonl,graphlasso_linear_retune_medium,graphlasso_linear_retune_medium_1772040946_reb1,2026-02-25 17:35:46,xgboost,graphlasso_linear,graphlasso,False,2010-01-01..2020-01-01,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.020002283050528,0.013127531253621,0.006435047221727001,1.401273809829456,0.414350072454211,0.07203084071039201,0.22193672901048303,0.415966338140386,0.531119450934259,-0.32232673502708303,0.555095541401273,25.50920796394348,0.000696182250976,experiments_retune/graphlasso_linear,bf9a5e43e198,ac817b3b8ca4
results/results_retune.jsonl,graphlasso_linear_retune_medium,graphlasso_linear_retune_medium_1772040947_reb5,2026-02-25 17:35:47,xgboost,graphlasso_linear,graphlasso,False,2010-01-01..2020-01-01,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.020002283050528,0.013127531253621,0.006435047221727001,1.720628900385555,0.7366852879547511,0.11711250581207601,0.22146125309826803,0.602923245858214,0.7369788606180081,-0.357221223063237,0.135987261146496,25.50920796394348,0.000696182250976,experiments_retune/graphlasso_linear,e7ba2d09b1d2,ac817b3b8ca4
